Eagle_education_Edith,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
93.635,-7.2,-13.3,1026.2,330.0,1.5
126.3189,-7.2,-13.3,1025.7,340.0,1.5
132.208,-6.1,-12.8,1026.1,360.0,2.6
133.3857,-5.6,-13.9,1025.6,10.0,3.1
141.9248,-3.9,-14.4,1025.4,40.0,3.6
161.6529,-3.9,-14.4,1024.2,40.0,2.6
143.39700000000005,-3.3,-13.9,1023.3,20.0,2.6
158.1195,-3.3,-13.9,1021.9,50.0,3.1
143.9859,-3.3,-13.9,1021.4,10.0,3.1
138.9803,-3.3,-14.4,1021.3,10.0,1.5
133.3857,-2.8,-13.9,1021.4,0.0,0.0
137.2136,-3.9,-11.7,1021.0,40.0,3.1
134.858,-2.8,-12.2,1021.2,60.0,3.1
134.858,-3.9,-10.0,1020.8,70.0,4.6
133.0913,-4.4,-8.3,1020.4,80.0,3.6
137.50799999999998,-5.0,-7.2,1018.9,50.0,3.1
141.0414,-5.0,-7.2,1018.1,40.0,4.6
131.3246,-5.0,-7.2,1016.2,40.0,5.1
130.4412,-5.0,-7.2,1013.8,50.0,8.2
118.9577,-5.0,-6.7,1011.6,50.0,8.8
85.6849,-4.4,-6.7,1010.6,50.0,7.7
82.4459,-5.0,-6.7,1008.8,40.0,10.3
82.4459,-5.0,-6.7,1006.7,40.0,10.8
86.8627,-5.0,-6.7,1006.5,50.0,10.3
83.3293,-4.4,-6.1,1003.5,50.0,10.8
106.0019,-3.9,-5.6,1004.4,50.0,8.2
119.5466,-3.3,-5.0,1003.1,50.0,10.3
120.1355,-3.3,-5.0,1002.2,40.0,11.3
123.3744,-3.3,-5.0,1001.6,50.0,10.8
132.208,-2.2,-4.4,1001.2,40.0,9.8
129.8523,-2.2,-4.4,1000.5,30.0,9.8
127.7912,-2.2,-4.4,1000.7,30.0,8.8
136.0358,-2.8,-4.4,1000.8,30.0,9.3
135.4469,-2.8,-5.0,1000.8,30.0,10.3
133.0913,-3.3,-5.0,1002.7,20.0,7.7
131.0301,-3.3,-5.6,1003.2,20.0,8.8
131.619,-3.3,-5.0,1004.1,20.0,9.3
130.1468,-3.9,-5.6,1004.7,10.0,8.2
136.3302,-3.9,-6.1,1004.7,10.0,8.8
117.7799,-2.8,-7.2,1005.5,10.0,5.7
123.08,-2.8,-7.8,1005.9,360.0,6.7
120.4299,-2.2,-8.9,1006.6,10.0,7.2
121.3133,-2.2,-9.4,1007.1,360.0,9.8
119.2521,-2.2,-11.1,1007.5,350.0,6.7
87.4516,-3.3,-12.8,1008.7,350.0,4.6
82.7404,-4.4,-13.9,1009.0,340.0,4.6
90.1016,-5.6,-13.9,1009.8,350.0,6.2
81.2681,-5.6,-14.4,1010.9,340.0,6.2
86.2738,-6.7,-14.4,1012.3,330.0,3.1
86.5682,-6.1,-13.9,1013.4,330.0,3.1
83.3293,-5.6,-12.8,1014.1,340.0,4.6
87.1571,-3.9,-12.2,1014.7,340.0,4.6
81.5626,-2.8,-11.7,1015.2,330.0,4.6
109.8298,-1.1,-11.7,1015.3,330.0,4.6
107.4742,-1.1,-11.1,1014.7,310.0,5.1
112.7743,0.0,-11.1,1014.6,320.0,3.6
120.4299,0.6,-11.1,1015.0,310.0,4.6
135.1524,0.6,-10.6,1015.4,280.0,4.1
134.5635,-0.6,-11.1,1016.3,310.0,3.1
133.9746,-1.7,-11.1,1016.7,270.0,1.5
134.2691,-1.7,-11.1,1017.5,300.0,3.1
134.2691,-2.8,-11.1,1018.1,300.0,2.6
133.9746,-2.8,-10.6,1018.9,300.0,3.1
135.7414,-2.2,-10.6,1018.7,0.0,0.0
141.3359,-2.8,-10.6,1019.3,0.0,1.5
139.5692,-2.2,-10.0,1019.7,270.0,1.5
125.4356,-2.8,-10.6,1020.0,280.0,1.5
121.6077,-4.4,-10.6,1020.6,260.0,1.5
108.652,-5.6,-11.1,1021.3,0.0,0.0
99.8185,-8.3,-12.2,1021.8,0.0,0.0
91.8683,-7.2,-11.1,1022.1,300.0,1.5
85.3904,-8.9,-11.7,1022.9,320.0,2.1
81.5626,-9.4,-12.2,1023.5,0.0,0.0
116.3077,-7.2,-10.6,1024.1,340.0,2.6
130.7357,-3.3,-10.0,1024.8,340.0,2.6
126.6134,-2.2,-8.9,1025.6,200.0,1.5
125.4356,0.0,-8.9,1026.1,0.0,0.0
145.1637,1.7,-8.9,1025.9,0.0,0.0
134.858,2.2,-8.3,1025.0,120.0,1.5
148.4027,2.2,-8.9,1024.8,170.0,2.6
155.7639,2.2,-8.3,1024.6,170.0,2.6
155.7639,2.8,-8.9,1024.3,140.0,2.1
176.9643,1.1,-8.9,1024.6,180.0,1.5
187.27,0.0,-8.9,1025.0,0.0,0.0
199.9314,0.0,-7.8,1025.1,170.0,2.6
175.7865,-0.6,-6.7,1025.2,170.0,2.6
183.7366,-1.7,-6.7,1024.4,150.0,1.5
212.0038,-3.3,-7.2,1024.0,0.0,0.0
182.8533,-3.3,-7.2,1023.3,0.0,0.0
176.9643,-3.3,-6.7,1022.6,120.0,1.5
171.6642,-2.8,-6.1,1022.3,0.0,0.0
136.0358,-3.9,-6.1,1021.6,0.0,0.0
123.6689,-3.9,-5.6,1020.5,130.0,1.5
118.3688,-5.0,-6.7,1020.3,0.0,0.0
89.8072,-5.0,-6.7,1019.3,0.0,0.0
89.5127,-6.1,-7.8,1019.3,0.0,0.0
90.985,-6.1,-7.2,1018.7,150.0,1.5
116.8965,-3.9,-5.0,1018.3,0.0,0.0
124.2578,-1.7,-2.8,1018.8,200.0,1.5
126.3189,1.7,-1.7,1017.2,170.0,4.1
135.1524,4.4,-0.6,1017.3,240.0,2.6
171.6642,6.7,-0.6,1016.1,220.0,3.6
183.4422,7.2,-0.6,1014.8,220.0,6.7
183.7366,7.8,-0.6,1013.8,220.0,4.1
206.1148,7.2,-0.6,1013.7,220.0,3.1
247.0434,8.3,-0.6,1014.1,230.0,2.1
234.9709,7.8,-1.1,1014.3,230.0,2.1
222.604,7.8,-0.6,1014.4,230.0,2.6
223.1929,7.2,-0.6,1014.7,230.0,1.5
228.493,5.6,-0.6,1014.6,0.0,0.0
219.3651,6.7,-0.6,1014.2,0.0,0.0
217.3039,6.1,-0.6,1013.9,220.0,1.5
222.8985,5.6,0.0,1014.0,0.0,0.0
209.9427,6.1,0.0,1013.9,260.0,1.5
202.8759,6.1,0.6,1013.5,290.0,1.5
191.0979,6.1,0.6,1013.5,290.0,1.5
143.6915,6.1,0.0,1013.5,280.0,2.6
149.286,5.6,0.0,1013.9,310.0,3.6
98.0518,5.6,-1.7,1014.2,320.0,5.7
96.5795,4.4,-2.8,1015.0,310.0,4.6
91.2794,3.9,-2.8,1016.1,310.0,4.6
94.8128,3.9,-3.3,1017.4,310.0,5.7
99.2296,3.3,-3.9,1018.1,300.0,5.1
144.2804,3.9,-4.4,1018.4,300.0,5.1
174.3142,4.4,-5.0,1018.8,290.0,5.7
199.3425,5.0,-5.0,1018.6,300.0,4.1
209.3538,5.6,-6.1,1017.9,320.0,4.6
214.6539,6.1,-6.7,1017.6,320.0,4.1
224.0763,6.1,-6.7,1017.8,300.0,4.6
230.2597,6.1,-7.2,1018.4,310.0,6.7
234.0876,5.0,-7.2,1018.6,310.0,3.1
228.1986,3.9,-7.2,1019.4,270.0,2.6
224.9596,2.8,-7.2,1019.1,260.0,2.1
222.0151,1.7,-7.8,1019.2,310.0,3.6
218.1873,1.1,-7.8,1019.1,320.0,1.5
214.3594,0.6,-8.3,1019.6,320.0,2.1
206.9982,-0.6,-8.3,1020.0,290.0,1.5
184.0311,-1.7,-8.3,1019.7,320.0,1.5
187.5645,-3.3,-8.9,1019.9,0.0,0.0
156.0584,-3.9,-8.9,1019.4,0.0,0.0
138.6858,-5.6,-9.4,1019.1,0.0,0.0
122.7856,-6.7,-10.0,1018.2,0.0,0.0
101.2907,-7.2,-10.0,1016.9,330.0,2.1
0.0,-8.3,-10.6,1016.6,0.0,0.0
93.9295,-8.3,-10.6,1016.7,0.0,0.0
108.9464,-7.2,-8.3,1016.2,0.0,0.0
124.2578,-4.4,-7.2,1015.7,0.0,0.0
129.5579,-1.7,-7.2,1015.7,0.0,0.0
146.9304,1.1,-6.7,1014.9,210.0,2.1
161.6529,3.3,-7.2,1013.5,230.0,4.1
183.4422,4.4,-7.2,1011.9,230.0,4.1
186.3867,4.4,-6.7,1010.6,240.0,4.1
191.0979,4.4,-6.1,1010.0,210.0,3.6
201.1092,3.9,-5.6,1009.0,200.0,3.6
208.176,3.9,-6.1,1008.5,230.0,2.1
208.176,3.3,-6.1,1008.1,0.0,0.0
228.1986,2.2,-5.6,1007.9,290.0,1.5
236.4432,0.6,-5.6,1006.8,110.0,1.5
221.4262,-0.6,-5.6,1006.1,150.0,2.1
209.6482,0.0,-5.0,1005.4,0.0,0.0
173.4309,0.0,-5.6,1004.8,0.0,0.0
217.5984,0.0,-5.0,1004.6,0.0,0.0
203.1703,-1.1,-5.6,1002.6,0.0,0.0
181.97,-1.1,-5.6,1001.3,330.0,1.5
153.9972,-1.7,-5.6,1001.0,0.0,0.0
121.9022,-2.8,-6.1,999.7,340.0,1.5
95.4017,-3.3,-6.7,998.6,0.0,0.0
94.2239,-3.3,-5.6,999.1,0.0,0.0
85.096,-4.4,-7.2,998.7,310.0,1.5
93.635,-3.3,-5.0,998.4,0.0,0.0
108.3575,-1.1,-5.0,998.8,270.0,2.6
126.9079,-0.6,-4.4,998.8,240.0,2.1
148.9916,1.7,-3.9,999.1,260.0,2.6
168.1308,2.8,-2.2,999.0,310.0,5.1
179.6144,2.8,-1.1,999.0,290.0,5.7
186.0922,3.3,-1.7,999.3,290.0,4.1
217.8928,4.4,-5.6,1000.2,310.0,7.2
238.2098,3.3,-6.1,1001.5,300.0,5.7
220.8373,2.8,-6.7,1002.9,310.0,7.7
201.1092,2.8,-6.7,1004.5,310.0,4.1
196.9869,1.7,-8.3,1005.8,310.0,5.1
184.62,1.1,-8.3,1006.8,310.0,5.7
169.3086,0.6,-8.3,1008.3,310.0,4.6
163.4196,0.6,-8.3,1009.7,330.0,5.1
172.5476,0.0,-8.3,1010.5,340.0,6.2
160.1807,-0.6,-8.9,1011.3,330.0,6.2
156.9417,-1.1,-8.9,1012.1,320.0,5.1
118.6633,-1.1,-8.9,1013.2,330.0,4.6
89.5127,-1.7,-8.9,1014.6,300.0,1.5
79.207,-3.9,-9.4,1015.7,0.0,0.0
80.0903,-3.3,-8.9,1016.2,240.0,2.1
82.7404,-3.9,-9.4,1017.6,270.0,2.1
80.9737,-4.4,-10.0,1018.0,0.0,0.0
86.5682,-5.0,-9.4,1018.3,0.0,0.0
106.0019,-3.9,-9.4,1018.6,230.0,1.5
116.3077,-1.7,-8.9,1019.2,250.0,3.6
137.2136,0.0,-8.9,1019.0,240.0,2.6
148.6971,0.6,-8.3,1018.2,240.0,2.6
148.6971,2.2,-7.8,1017.5,190.0,4.6
137.50799999999998,2.8,-7.8,1016.8,220.0,5.7
171.9587,2.8,-7.8,1016.2,210.0,4.1
159.0029,2.8,-7.2,1016.0,210.0,4.6
149.5805,2.8,-7.2,1015.9,220.0,5.1
198.1647,2.8,-7.8,1016.3,230.0,2.6
187.27,1.7,-7.2,1016.7,230.0,3.1
173.7254,1.1,-7.2,1017.1,230.0,2.1
177.5532,0.6,-7.2,1016.2,190.0,2.6
151.9361,-0.6,-7.2,1016.1,180.0,3.1
169.8975,-0.6,-6.1,1015.8,180.0,3.1
156.3528,-0.6,-5.6,1015.1,0.0,0.0
154.2917,-0.6,-5.6,1014.5,200.0,1.5
140.4525,-1.7,-6.1,1014.6,0.0,0.0
84.2126,-1.1,-5.6,1014.1,0.0,0.0
82.7404,-1.7,-5.0,1013.6,0.0,0.0
84.5071,-1.1,-5.0,1013.6,0.0,0.0
83.0348,-0.6,-4.4,1014.0,220.0,1.5
81.5626,-1.7,-5.0,1014.2,0.0,0.0
77.7347,0.0,-3.9,1014.8,230.0,1.5
83.6237,1.1,-2.8,1014.6,220.0,2.1
87.1571,2.2,-2.2,1014.9,210.0,2.1
83.3293,5.6,-2.8,1014.0,220.0,3.1
92.4572,7.8,-2.2,1013.6,240.0,1.5
112.7743,9.4,-2.2,1012.5,0.0,0.0
128.0857,10.6,-1.7,1011.5,200.0,2.6
119.5466,11.1,-2.2,1010.7,200.0,3.6
174.0198,12.2,-1.7,1010.4,200.0,2.6
180.2033,11.1,-1.7,1009.6,140.0,2.6
173.4309,10.0,-1.1,1009.8,0.0,0.0
175.7865,10.0,-0.6,1010.0,210.0,2.1
175.1976,10.0,0.6,1009.9,260.0,1.5
180.4977,8.3,1.1,1009.4,190.0,2.1
186.6811,6.1,0.6,1008.9,170.0,3.1
183.4422,6.1,0.6,1008.5,0.0,0.0
189.9201,6.1,1.1,1008.8,310.0,2.1
170.7809,5.6,1.1,1008.1,0.0,0.0
163.7141,5.6,1.7,1007.6,230.0,1.5
138.3914,6.7,2.2,1007.3,250.0,2.1
107.1797,6.7,2.2,1006.9,260.0,2.1
126.3189,6.7,2.2,1007.1,240.0,2.1
93.3406,4.4,1.1,1007.3,190.0,1.5
92.4572,6.7,2.8,1008.0,220.0,1.5
124.2578,6.1,3.3,1008.5,200.0,1.5
101.8796,8.3,3.3,1009.0,220.0,2.6
110.1242,10.0,3.9,1009.5,0.0,0.0
162.8307,12.8,3.9,1009.6,270.0,3.6
195.2202,13.3,4.4,1009.8,280.0,4.1
197.8702,13.9,5.0,1009.4,270.0,3.6
213.7705,12.8,4.4,1009.6,280.0,2.1
232.3209,12.2,4.4,1010.0,340.0,4.1
242.3321,10.6,5.0,1011.4,0.0,0.0
230.2597,8.9,6.1,1012.4,310.0,1.5
237.621,7.8,6.1,1013.0,320.0,2.1
235.8543,7.2,6.1,1013.8,0.0,0.0
218.4817,7.2,5.0,1014.7,0.0,0.0
217.3039,6.1,4.4,1015.5,340.0,2.1
209.3538,6.7,1.1,1016.0,20.0,2.6
203.7592,5.0,0.0,1017.6,350.0,4.1
197.5758,3.3,-1.1,1018.5,360.0,3.6
189.6256,3.3,-2.2,1018.6,0.0,0.0
179.0255,2.8,-2.2,1019.5,340.0,2.6
165.1863,2.2,-2.8,1020.6,350.0,3.1
117.191,1.7,-3.3,1021.0,350.0,2.6
95.6962,1.7,-3.9,1021.7,0.0,0.0
95.6962,1.7,-3.9,1022.3,0.0,0.0
118.6633,0.6,-3.9,1024.2,320.0,2.6
94.8128,1.1,-3.3,1025.7,320.0,2.6
123.3744,3.9,-2.8,1026.4,350.0,4.1
104.8241,6.1,-2.2,1026.8,360.0,2.6
166.953,7.2,-2.8,1027.4,10.0,3.1
197.8702,7.8,-3.3,1027.0,350.0,2.6
219.6595,8.9,-3.3,1026.1,340.0,2.6
227.9041,8.9,-4.4,1025.7,0.0,0.0
223.1929,8.3,-3.3,1025.4,0.0,0.0
227.9041,9.4,-5.0,1025.6,0.0,0.0
219.0706,8.9,-5.6,1026.3,0.0,0.0
221.1318,5.6,-3.9,1026.2,0.0,0.0
235.5598,5.6,-3.9,1026.6,100.0,1.5
237.9154,5.0,-3.3,1027.3,160.0,3.1
208.7649,3.9,-3.3,1027.0,170.0,2.6
207.8815,3.3,-2.8,1026.4,160.0,1.5
206.9982,2.8,-2.2,1026.1,180.0,2.1
195.8091,2.8,-1.7,1025.9,140.0,1.5
196.9869,1.7,-1.7,1025.1,110.0,1.5
176.081,0.6,-2.2,1024.9,80.0,2.1
164.8919,2.8,0.0,1023.7,110.0,3.1
120.4299,3.3,0.6,1023.6,20.0,1.5
93.635,3.9,1.1,1022.2,100.0,3.6
95.4017,4.4,1.7,1021.8,120.0,2.1
90.3961,4.4,2.8,1021.1,100.0,2.1
96.874,5.6,3.9,1020.4,110.0,2.6
125.1412,7.2,5.6,1018.6,120.0,4.1
111.5965,8.9,7.2,1018.6,140.0,3.1
157.2362,12.2,9.4,1016.2,170.0,4.6
195.8091,13.3,11.1,1014.0,170.0,5.1
220.8373,13.9,12.2,1013.3,180.0,5.1
224.3707,14.4,12.8,1013.1,190.0,3.6
233.7931,15.0,13.9,1012.7,200.0,2.1
239.0932,13.3,12.8,1012.3,0.0,0.0
223.7818,11.1,11.1,1012.3,130.0,1.5
243.51,12.8,11.7,1011.7,160.0,3.6
245.5711,13.3,12.8,1011.6,170.0,6.7
236.7376,13.3,12.8,1008.5,160.0,8.8
219.3651,13.9,12.2,1010.4,240.0,1.5
237.3265,12.8,11.7,1011.0,260.0,1.5
210.2371,11.7,11.1,1011.2,0.0,0.0
217.0095,11.1,10.6,1011.2,210.0,2.6
213.7705,12.2,11.1,1011.6,210.0,2.6
175.7865,11.7,11.7,1011.6,0.0,0.0
166.6586,11.1,10.6,1011.0,0.0,0.0
144.8693,11.7,11.1,1010.6,170.0,2.1
93.9295,11.1,11.1,1010.7,0.0,0.0
136.0358,11.7,11.1,1011.4,320.0,2.1
88.9238,11.1,10.6,1012.3,310.0,3.6
90.6905,10.0,8.9,1013.9,330.0,3.6
127.7912,10.0,6.7,1015.6,340.0,4.1
102.4685,10.0,5.6,1016.6,340.0,3.6
167.8364,10.0,2.8,1016.7,310.0,3.6
203.4648,9.4,1.7,1016.4,320.0,4.1
212.5927,9.4,1.1,1016.3,330.0,2.6
215.5372,8.9,-0.6,1015.8,310.0,4.1
227.3152,8.9,-1.7,1015.3,320.0,3.1
250.2823,8.9,-1.1,1016.0,310.0,2.6
220.2484,8.9,-0.6,1016.7,310.0,1.5
231.732,8.3,0.0,1017.0,310.0,1.5
222.0151,7.8,0.0,1017.5,320.0,1.5
233.2042,7.2,-0.6,1016.9,10.0,3.6
224.3707,7.2,-1.7,1017.4,10.0,3.1
225.2541,6.7,-1.1,1017.2,10.0,4.1
213.1816,6.1,-1.7,1017.4,360.0,4.1
206.9982,5.6,-1.1,1017.5,10.0,3.6
200.2259,5.0,-1.1,1017.3,10.0,6.2
184.0311,3.3,0.0,1017.3,10.0,4.6
171.3698,1.7,-0.6,1017.3,20.0,5.1
120.7244,0.6,-0.6,1017.0,350.0,3.6
99.524,0.6,-0.6,1017.6,360.0,4.1
95.4017,0.6,-0.6,1017.8,360.0,5.7
0.0,0.6,-0.6,1018.2,360.0,5.1
99.2296,0.6,-0.6,1018.3,10.0,4.6
104.2352,0.6,-1.1,1019.0,10.0,5.7
121.0188,0.6,-1.1,1021.1,40.0,1.5
152.525,0.6,-1.7,1019.3,360.0,2.6
172.2531,1.7,-0.6,1019.6,350.0,1.5
172.5476,3.9,-2.8,1019.4,330.0,2.6
191.6868,3.9,-6.1,1019.8,330.0,5.7
201.6981,4.4,-6.7,1020.4,320.0,6.2
206.7037,4.4,-7.8,1021.5,330.0,6.7
212.8872,3.9,-7.8,1022.6,340.0,5.7
204.6426,2.8,-8.9,1024.4,330.0,5.7
192.2757,1.7,-8.9,1025.7,340.0,3.1
216.4206,1.7,-9.4,1025.7,330.0,4.1
186.0922,0.6,-8.9,1026.5,330.0,3.1
196.1035,0.0,-8.9,1026.9,350.0,3.1
194.9258,-0.6,-8.3,1026.9,0.0,0.0
170.192,-1.1,-8.3,1027.0,0.0,0.0
169.6031,-2.2,-7.8,1027.8,240.0,1.5
136.6247,-4.4,-8.3,1027.7,0.0,0.0
104.8241,-3.9,-8.3,1027.8,0.0,0.0
91.5739,-3.9,-7.8,1027.8,0.0,0.0
86.8627,-4.4,-7.8,1028.6,0.0,0.0
83.0348,-5.0,-7.8,1029.0,0.0,0.0
89.8072,-5.6,-7.8,1029.6,0.0,0.0
86.8627,-5.6,-7.8,1029.8,0.0,0.0
130.7357,-2.2,-5.0,1030.2,0.0,0.0
117.7799,0.0,-5.0,1030.2,0.0,0.0
136.0358,1.7,-7.8,1029.7,270.0,2.1
158.1195,3.3,-6.1,1029.1,210.0,4.1
155.4695,4.4,-6.1,1027.4,220.0,3.1
160.4751,3.9,-7.2,1026.3,210.0,4.1
167.8364,4.4,-6.1,1025.7,200.0,5.7
158.414,4.4,-7.2,1025.5,220.0,5.7
178.1421,3.9,-7.2,1025.2,230.0,3.1
165.4808,2.8,-6.7,1025.2,0.0,0.0
165.4808,2.2,-6.7,1025.4,220.0,1.5
155.7639,1.1,-6.7,1025.3,200.0,1.5
149.8749,0.6,-6.1,1025.3,190.0,1.5
138.9803,0.0,-6.1,1025.3,0.0,0.0
133.3857,0.0,-5.6,1025.1,0.0,0.0
131.0301,-2.2,-6.7,1024.2,0.0,0.0
130.4412,-2.2,-6.1,1023.4,0.0,0.0
119.2521,-2.8,-5.6,1023.5,0.0,0.0
95.6962,-1.7,-4.4,1023.2,0.0,0.0
87.1571,-3.9,-6.1,1022.3,0.0,0.0
89.8072,-3.9,-6.1,1021.7,0.0,0.0
83.3293,-4.4,-6.1,1022.4,320.0,1.5
85.9793,-5.0,-7.2,1021.6,0.0,0.0
90.1016,-2.8,-5.0,1021.4,0.0,0.0
89.2183,-0.6,-3.3,1021.8,0.0,0.0
85.3904,2.2,-3.3,1021.6,0.0,0.0
88.0405,5.0,-5.0,1020.3,330.0,2.1
116.3077,6.1,-5.0,1020.0,10.0,1.5
112.1854,6.7,-5.6,1019.0,90.0,2.1
115.4243,7.2,-5.0,1018.2,120.0,3.1
131.9135,6.7,-6.1,1016.5,70.0,2.6
150.1694,6.1,-5.6,1016.3,80.0,2.6
149.286,5.0,-5.0,1015.8,90.0,2.1
160.1807,3.9,-5.0,1015.2,70.0,2.6
202.5814,3.9,-5.6,1014.8,60.0,3.6
194.9258,3.3,-5.0,1014.4,70.0,3.1
205.5259,3.3,-3.3,1013.7,30.0,2.1
194.6313,2.2,-3.3,1012.9,10.0,2.6
201.6981,3.3,-3.9,1011.3,20.0,3.6
198.7536,2.8,-5.0,1010.8,30.0,5.7
144.5748,2.8,-5.0,1009.3,20.0,5.7
144.8693,2.8,-4.4,1008.0,30.0,5.7
122.1967,2.8,-6.1,1006.7,30.0,6.2
119.5466,2.2,-5.6,1005.7,40.0,5.1
100.9963,2.2,-4.4,1006.3,30.0,4.6
93.9295,2.2,-3.3,1007.1,40.0,4.6
104.8241,2.8,-2.8,1007.4,30.0,3.6
111.0076,2.8,-2.8,1007.4,20.0,3.1
129.5579,2.8,-2.8,1007.7,40.0,4.1
130.4412,3.3,-2.8,1008.3,10.0,3.1
138.6858,3.3,-2.8,1007.7,30.0,5.1
161.6529,3.3,-2.8,1006.7,40.0,6.2
180.4977,4.4,-3.3,1005.6,60.0,7.7
194.6313,5.0,-3.9,1005.2,202.0,6.2
194.9258,4.4,-4.4,1005.5,100.0,4.6
219.0706,3.3,-5.0,1006.0,100.0,2.1
194.6313,2.8,-5.0,1006.4,110.0,2.6
235.2654,2.2,-5.0,1006.7,130.0,3.1
219.3651,1.7,-5.0,1007.1,120.0,3.1
240.8599,1.1,-5.0,1007.3,100.0,4.1
228.7875,0.6,-3.9,1007.6,110.0,4.1
216.715,0.0,-3.9,1007.1,120.0,4.6
220.2484,-1.1,-2.8,1007.1,100.0,3.1
204.0537,-1.1,-3.3,1007.1,90.0,2.6
208.176,-1.7,-3.3,1005.9,100.0,3.1
174.6087,-1.7,-3.3,1004.8,70.0,3.6
166.0697,-1.1,-3.9,1004.3,80.0,4.6
111.302,-1.7,-3.9,1003.3,80.0,5.1
119.5466,-1.7,-3.9,1002.6,60.0,3.6
92.4572,-1.7,-3.9,1003.3,90.0,3.1
91.8683,-1.7,-3.9,1003.5,90.0,4.6
105.1186,-1.7,-3.9,1003.5,60.0,4.1
118.3688,-1.1,-3.3,1003.0,70.0,3.6
133.0913,-1.1,-3.3,1002.5,30.0,4.1
144.2804,0.0,-2.8,1002.1,40.0,3.6
205.2315,0.0,-2.8,1001.5,60.0,3.6
222.604,0.6,-2.8,1000.7,80.0,2.6
215.5372,0.6,-2.8,1000.3,60.0,2.6
231.4375,0.6,-2.2,1000.5,90.0,2.6
233.7931,1.1,-2.8,1000.6,100.0,1.5
241.4488,0.0,-2.2,1000.6,70.0,1.5
231.732,0.0,-2.2,1001.6,50.0,2.1
225.5485,0.0,-1.7,1002.1,80.0,1.5
228.493,0.0,-1.7,1002.2,100.0,1.5
204.0537,-0.6,-1.1,1002.1,0.0,0.0
187.27,-0.6,-1.7,1002.2,130.0,1.5
193.159,-0.6,-1.1,1002.0,0.0,0.0
186.3867,-0.6,-1.1,1001.9,0.0,0.0
178.731,0.0,-1.1,1001.8,230.0,1.5
155.7639,0.0,-1.1,1001.8,0.0,0.0
131.3246,0.0,-1.7,1001.5,260.0,2.1
122.7856,-0.6,-2.2,1001.5,250.0,2.1
87.74600000000002,-0.6,-2.2,1001.9,280.0,3.1
93.635,-0.6,-2.8,1002.4,270.0,3.1
89.5127,-1.1,-2.8,1002.9,270.0,3.6
107.4742,-1.1,-2.8,1003.7,270.0,4.1
118.6633,-0.6,-2.8,1004.2,280.0,4.6
122.1967,-0.6,-3.3,1004.6,270.0,4.6
136.9191,0.6,-4.4,1004.3,280.0,5.1
171.0753,1.7,-5.6,1004.1,290.0,6.2
193.159,2.2,-6.1,1003.8,280.0,7.2
192.5701,1.7,-7.2,1004.2,290.0,7.2
213.4761,1.7,-7.8,1004.4,310.0,5.1
204.3481,1.1,-8.3,1005.3,300.0,5.7
202.8759,0.6,-8.3,1005.9,280.0,5.1
200.5203,0.0,-8.9,1007.1,280.0,4.6
205.2315,-0.6,-9.4,1007.3,260.0,5.1
201.4036,-1.1,-9.4,1007.7,270.0,3.1
201.4036,-1.1,-9.4,1008.0,280.0,3.6
186.9756,-1.1,-10.6,1008.2,290.0,5.1
189.3312,-1.7,-10.6,1008.4,290.0,4.1
175.1976,-2.8,-10.6,1008.8,300.0,4.6
175.4921,-3.3,-10.0,1009.1,290.0,5.7
150.1694,-4.4,-8.9,1009.4,300.0,5.7
141.6303,-4.4,-10.0,1009.4,290.0,4.6
126.0245,-4.4,-13.3,1009.8,300.0,6.7
94.5184,-5.6,-13.9,1010.6,290.0,3.6
93.0461,-5.6,-13.3,1011.5,290.0,3.1
87.74600000000002,-6.7,-13.3,1012.6,280.0,3.6
131.9135,-6.1,-13.9,1013.4,280.0,4.6
130.1468,-5.6,-14.4,1014.2,300.0,5.1
129.2634,-5.0,-13.3,1014.5,270.0,6.7
145.7526,-6.7,-10.0,1015.1,270.0,6.2
186.3867,-4.4,-16.7,1014.3,290.0,8.2
174.3142,-4.4,-17.2,1014.1,310.0,7.7
174.9031,-4.4,-17.8,1014.5,290.0,6.2
213.1816,-3.9,-17.8,1014.9,280.0,7.2
206.4093,-4.4,-16.7,1015.8,290.0,4.6
205.2315,-5.0,-14.4,1017.2,290.0,4.6
208.176,-5.6,-15.0,1018.4,290.0,7.7
202.287,-6.1,-13.3,1019.7,290.0,5.7
195.8091,-6.1,-13.3,1020.7,300.0,5.7
186.0922,-6.7,-13.3,1021.6,290.0,4.6
177.8477,-6.7,-13.9,1022.3,300.0,4.6
188.4479,-6.7,-14.4,1022.8,290.0,2.6
182.2644,-7.2,-17.2,1023.3,280.0,3.1
167.5419,-7.8,-17.8,1023.6,300.0,3.6
153.7028,-7.8,-17.8,1024.0,280.0,2.6
139.8636,-8.3,-17.8,1024.3,280.0,2.1
123.9634,-8.9,-17.8,1024.2,280.0,2.1
93.635,-9.4,-17.8,1024.7,260.0,2.1
90.6905,-9.4,-17.2,1024.7,280.0,1.5
96.5795,-10.0,-17.8,1024.8,270.0,2.1
138.3914,-9.4,-16.1,1025.0,240.0,2.6
129.5579,-7.8,-16.7,1024.6,290.0,3.1
137.2136,-6.1,-17.2,1023.8,310.0,3.1
131.619,-6.1,-17.2,1023.4,270.0,1.5
176.6699,-4.4,-16.1,1022.2,260.0,3.6
173.7254,-4.4,-16.1,1020.4,210.0,5.7
198.7536,-3.9,-15.6,1019.1,200.0,4.6
195.8091,-3.9,-15.6,1018.0,210.0,5.7
